acquisition_channel,cancel_year_month,duration_month,fiber_or_adsl,has_retention,offer,recruit_year_month,sub_offer,total_bill,churned,recruit_date,cancel_date,tenure_months,tenure_bin,monthly_revenue_rate
online,2017-04,3.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,0,1,2017-01-01,2017-04-01,3.0,3,0.0
outgoing call - promo,2019-05,28.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,720,1,2017-01-01,2019-05-01,28.0,27,25.714285714285715
phone,2018-11,34.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1590,1,2016-01-01,2018-11-01,34.0,33,46.76470588235294
phone,2017-07,6.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,160,1,2017-01-01,2017-07-01,6.0,6,26.666666666666668
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2760,0,2017-01-01,,60.381077529566355,60,45.709684439608274
online,2020-12,47.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1910,1,2017-01-01,2020-12-01,47.0,42,40.638297872340424
outgoing call - promo,2018-11,22.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,730,1,2017-01-01,2018-11-01,22.0,22,33.18181818181818
phone,2016-07,6.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,90,1,2016-01-01,2016-07-01,6.0,6,15.0
pos,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,4970,0,2016-01-01,,72.40473061760841,72,68.64192377495463
outgoing call - promo,2018-04,15.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,450,1,2017-01-01,2018-04-01,15.0,15,30.0
online,2018-12,23.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1000,1,2017-01-01,2018-12-01,23.0,23,43.47826086956522
pos,2016-06,5.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,370,1,2016-01-01,2016-06-01,5.0,5,74.0
online,2021-01,48.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1860,1,2017-01-01,2021-01-01,48.0,48,38.75
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,4710,0,2017-01-01,,60.381077529566355,60,78.00457018498369
online,2019-11,46.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1910,1,2016-01-01,2019-11-01,46.0,42,41.52173913043478
online,,,fiber,True,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2730,0,2016-01-01,,72.40473061760841,72,37.70471869328494
online,2018-02,25.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,1040,1,2016-01-01,2018-02-01,25.0,24,41.6
online,2018-11,34.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1480,1,2016-01-01,2018-11-01,34.0,33,43.529411764705884
phone,2018-02,13.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,850,1,2017-01-01,2018-02-01,13.0,13,65.38461538461539
phone,2016-10,9.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,710,1,2016-01-01,2016-10-01,9.0,9,78.88888888888889
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2450,0,2017-01-01,,60.381077529566355,60,40.57562568008706
phone,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2410,0,2017-01-01,,60.381077529566355,60,39.91316648531012
phone,2017-01,0.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,0,1,2017-01-01,2017-01-01,0.0,0,
phone,2016-09,8.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,450,1,2016-01-01,2016-09-01,8.0,8,56.25
phone,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2870,0,2016-01-01,,72.40473061760841,72,39.6382940108893
outgoing call - promo,2020-04,39.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1330,1,2017-01-01,2020-04-01,39.0,36,34.1025641025641
outgoing call - promo,2017-11,10.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,140,1,2017-01-01,2017-11-01,10.0,10,14.0
outgoing call - promo,2017-12,11.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,180,1,2017-01-01,2017-12-01,11.0,11,16.363636363636363
online,2021-09,68.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,2640,1,2016-01-01,2021-09-01,68.0,66,38.8235294117647
outgoing call - promo,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3180,0,2016-01-01,,72.40473061760841,72,43.91978221415608
outgoing call - promo,2018-07,18.0,fiber,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,410,1,2017-01-01,2018-07-01,18.0,18,22.77777777777778
phone,2019-04,27.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1250,1,2017-01-01,2019-04-01,27.0,27,46.2962962962963
online,2020-02,37.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1710,1,2017-01-01,2020-02-01,37.0,36,46.21621621621622
phone,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2680,0,2016-01-01,,72.40473061760841,72,37.01415607985481
phone,2021-07,54.0,fiber,True,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2040,1,2017-01-01,2021-07-01,54.0,54,37.77777777777778
phone,2018-09,20.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1050,1,2017-01-01,2018-09-01,20.0,20,52.5
outgoing call - promo,2017-02,13.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,230,1,2016-01-01,2017-02-01,13.0,13,17.692307692307693
online,2019-11,46.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1930,1,2016-01-01,2019-11-01,46.0,42,41.95652173913044
online,2016-03,2.0,fiber,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,120,1,2016-01-01,2016-03-01,2.0,2,60.0
outgoing call - promo,2017-10,21.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,420,1,2016-01-01,2017-10-01,21.0,21,20.0
phone,2018-04,15.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,680,1,2017-01-01,2018-04-01,15.0,15,45.333333333333336
online,2017-09,8.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,90,1,2017-01-01,2017-09-01,8.0,8,11.25
online,2017-07,18.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,860,1,2016-01-01,2017-07-01,18.0,18,47.77777777777778
pos,,,fiber,True,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3150,0,2016-01-01,,72.40473061760841,72,43.505444646098006
outgoing call - promo,,,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,2400,0,2016-01-01,,72.40473061760841,72,33.1470054446461
online,2017-11,22.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1310,1,2016-01-01,2017-11-01,22.0,22,59.54545454545455
phone,2021-06,53.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2520,1,2017-01-01,2021-06-01,53.0,48,47.54716981132076
online,2019-07,30.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1310,1,2017-01-01,2019-07-01,30.0,30,43.666666666666664
online,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2880,0,2016-01-01,,72.40473061760841,72,39.77640653357532
online,2017-12,23.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,900,1,2016-01-01,2017-12-01,23.0,23,39.130434782608695
phone,2016-05,4.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,210,1,2016-01-01,2016-05-01,4.0,4,52.5
outgoing call - promo,2018-03,14.0,fiber,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,190,1,2017-01-01,2018-03-01,14.0,14,13.571428571428571
phone,2018-05,16.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,780,1,2017-01-01,2018-05-01,16.0,16,48.75
online,2017-08,19.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,850,1,2016-01-01,2017-08-01,19.0,19,44.73684210526316
phone,2017-11,22.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1060,1,2016-01-01,2017-11-01,22.0,22,48.18181818181818
phone,2018-03,26.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1120,1,2016-01-01,2018-03-01,26.0,24,43.07692307692308
phone,2018-12,35.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1930,1,2016-01-01,2018-12-01,35.0,33,55.142857142857146
online,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2890,0,2016-01-01,,72.40473061760841,72,39.91451905626134
pos,2020-09,56.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2320,1,2016-01-01,2020-09-01,56.0,54,41.42857142857143
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2890,0,2016-01-01,,72.40473061760841,72,39.91451905626134
online,2020-08,43.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1760,1,2017-01-01,2020-08-01,43.0,42,40.93023255813954
pos,2017-12,23.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1010,1,2016-01-01,2017-12-01,23.0,23,43.91304347826087
outgoing call - promo,2020-11,58.0,adsl,True,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2830,1,2016-01-01,2020-11-01,58.0,54,48.793103448275865
outgoing call - promo,2017-03,14.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,450,1,2016-01-01,2017-03-01,14.0,14,32.142857142857146
outgoing call - promo,2019-10,45.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1460,1,2016-01-01,2019-10-01,45.0,42,32.44444444444444
phone,2018-12,23.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,830,1,2017-01-01,2018-12-01,23.0,23,36.08695652173913
phone,2019-09,44.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2050,1,2016-01-01,2019-09-01,44.0,42,46.59090909090909
outgoing call - promo,2018-12,23.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,820,1,2017-01-01,2018-12-01,23.0,23,35.65217391304348
online,2016-10,9.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,380,1,2016-01-01,2016-10-01,9.0,9,42.22222222222222
pos,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2970,0,2016-01-01,,72.40473061760841,72,41.019419237749545
online,2016-04,3.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,0,1,2016-01-01,2016-04-01,3.0,3,0.0
phone,2018-01,12.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,550,1,2017-01-01,2018-01-01,12.0,12,45.833333333333336
online,2017-03,14.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,750,1,2016-01-01,2017-03-01,14.0,14,53.57142857142857
outgoing call - promo,2018-04,15.0,fiber,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,240,1,2017-01-01,2018-04-01,15.0,15,16.0
online,2018-05,28.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1580,1,2016-01-01,2018-05-01,28.0,27,56.42857142857143
outgoing call - promo,2018-03,14.0,fiber,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,270,1,2017-01-01,2018-03-01,14.0,14,19.285714285714285
phone,2017-07,6.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,320,1,2017-01-01,2017-07-01,6.0,6,53.333333333333336
outgoing call - promo,2017-05,4.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,130,1,2017-01-01,2017-05-01,4.0,4,32.5
phone,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3810,0,2016-01-01,,72.40473061760841,72,52.62087114337568
outgoing call - promo,2019-08,31.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,990,1,2017-01-01,2019-08-01,31.0,30,31.93548387096774
phone,2016-01,0.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,0,1,2016-01-01,2016-01-01,0.0,0,
phone,2016-01,0.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,0,1,2016-01-01,2016-01-01,0.0,0,
outgoing call - promo,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2630,0,2016-01-01,,72.40473061760841,72,36.32359346642468
outgoing call - promo,2017-11,10.0,adsl,False,#8:Freebox Revolution 2999eur,2017-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,140,1,2017-01-01,2017-11-01,10.0,10,14.0
online,2017-04,3.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,140,1,2017-01-01,2017-04-01,3.0,3,46.666666666666664
phone,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3230,0,2016-01-01,,72.40473061760841,72,44.61034482758621
phone,2019-05,28.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1050,1,2017-01-01,2019-05-01,28.0,27,37.5
pos,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2400,0,2017-01-01,,60.381077529566355,60,39.74755168661589
outgoing call - promo,2017-03,14.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.57:Freebox Revolution 2999eur | Promo : 999eur for 1 year,240,1,2016-01-01,2017-03-01,14.0,14,17.142857142857142
phone,2017-10,21.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1870,1,2016-01-01,2017-10-01,21.0,21,89.04761904761905
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3210,0,2016-01-01,,72.40473061760841,72,44.33411978221416
phone,2017-10,9.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,490,1,2017-01-01,2017-10-01,9.0,9,54.44444444444444
pos,2021-08,67.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3950,1,2016-01-01,2021-08-01,67.0,66,58.95522388059702
phone,2018-07,30.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,1260,1,2016-01-01,2018-07-01,30.0,30,42.0
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2520,0,2017-01-01,,60.381077529566355,60,41.73492927094669
pos,2017-05,16.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1280,1,2016-01-01,2017-05-01,16.0,16,80.0
phone,2019-08,43.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1830,1,2016-01-01,2019-08-01,43.0,42,42.55813953488372
online,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2480,0,2017-01-01,,60.381077529566355,60,41.07247007616975
online,2018-09,32.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,1340,1,2016-01-01,2018-09-01,32.0,30,41.875
pos,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2420,0,2017-01-01,,60.381077529566355,60,40.07878128400436
outgoing call - promo,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2160,0,2017-01-01,,60.381077529566355,60,35.772796517954305
phone,,,fiber,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,3020,0,2016-01-01,,72.40473061760841,72,41.70998185117968
phone,2019-02,37.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1720,1,2016-01-01,2019-02-01,37.0,36,46.486486486486484
online,2021-06,65.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2540,1,2016-01-01,2021-06-01,65.0,60,39.07692307692308
online,2016-03,2.0,fiber,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,0,1,2016-01-01,2016-03-01,2.0,2,0.0
phone,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,4220,0,2016-01-01,,72.40473061760841,72,58.283484573502726
phone,2017-04,3.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,180,1,2017-01-01,2017-04-01,3.0,3,60.0
outgoing call - promo,2021-05,64.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2450,1,2016-01-01,2021-05-01,64.0,60,38.28125
pos,,,fiber,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,3980,0,2016-01-01,,72.40473061760841,72,54.96878402903811
phone,2018-08,19.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,920,1,2017-01-01,2018-08-01,19.0,19,48.421052631578945
online,2018-10,33.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,1370,1,2016-01-01,2018-10-01,33.0,33,41.515151515151516
online,2019-09,44.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2330,1,2016-01-01,2019-09-01,44.0,42,52.95454545454545
online,2017-07,18.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,760,1,2016-01-01,2017-07-01,18.0,18,42.22222222222222
outgoing call - promo,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,2730,0,2016-01-01,,72.40473061760841,72,37.70471869328494
pos,2016-05,4.0,adsl,False,#8:Freebox Revolution 2999eur,2016-01,8.2:Freebox Revolution 2999eur,430,1,2016-01-01,2016-05-01,4.0,4,107.5
phone,2017-01,12.0,adsl,False,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,930,1,2016-01-01,2017-01-01,12.0,12,77.5
online,,,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2400,0,2017-01-01,,60.381077529566355,60,39.74755168661589
pos,,,adsl,True,#11:Freebox Revolution with TV 3999eur,2016-01,11.4:Freebox Revolution with TV 3999eur,3990,0,2016-01-01,,72.40473061760841,72,55.10689655172414
outgoing call - promo,2020-07,42.0,fiber,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,1270,1,2017-01-01,2020-07-01,42.0,42,30.238095238095237
phone,,,adsl,False,#11:Freebox Revolution with TV 3999eur,2017-01,11.4:Freebox Revolution with TV 3999eur,2540,0,2017-01-01,,60.381077529566355,60,42.06615886833515
